ID,Candidate_id,Candidate_Entity_ID,General_Party_ID,Election_Type,Office_Sought,Broad_Sector,Incumbency_Status,Election_Year,Industry_Spending_Totals,Status_of_Candidate,Status_of_Candidate,Candidate,Election_Status,General_Party,Election_Type,Office_Sought,Incumbency_Status,Broad_Sector
8646,168200,1263904,1,1,689,2,1,2014,2000,1,Won,"LEYVA, CONNIE M",Won-General,Democratic,Standard,SENATE DISTRICT 020,Open,Construction
8647,168203,23421105,1,1,689,8,1,2014,4500,2,Lost,"SANCHEZ, ALFONSO (AL)",Lost-Top Two Primary,Democratic,Standard,SENATE DISTRICT 020,Open,Health
8648,168203,23421105,1,1,689,5,1,2014,2500,2,Lost,"SANCHEZ, ALFONSO (AL)",Lost-Top Two Primary,Democratic,Standard,SENATE DISTRICT 020,Open,Energy & Natural Resources
8649,168204,23421106,2,1,689,6,1,2014,250,2,Lost,"MUNSON, MATTHEW",Lost-General,Republican,Standard,SENATE DISTRICT 020,Open,"Finance, Insurance & Real Estate"
8650,168205,363200,1,1,691,8,2,2014,437078,1,Won,"HERNANDEZ, EDWARD P",Won-General,Democratic,Standard,SENATE DISTRICT 022,Incumbent,Health
8651,168205,363200,1,1,691,6,2,2014,228917,1,Won,"HERNANDEZ, EDWARD P",Won-General,Democratic,Standard,SENATE DISTRICT 022,Incumbent,"Finance, Insurance & Real Estate"
8652,168205,363200,1,1,691,5,2,2014,63100,1,Won,"HERNANDEZ, EDWARD P",Won-General,Democratic,Standard,SENATE DISTRICT 022,Incumbent,Energy & Natural Resources
8653,168205,363200,1,1,691,2,2,2014,9500,1,Won,"HERNANDEZ, EDWARD P",Won-General,Democratic,Standard,SENATE DISTRICT 022,Incumbent,Construction
8654,168206,23421108,1,1,693,8,3,2014,300,2,Lost,"CHOI, PETER",Lost-General,Democratic,Standard,SENATE DISTRICT 024,Challenger,Health
8655,168206,23421108,1,1,693,5,3,2014,150,2,Lost,"CHOI, PETER",Lost-General,Democratic,Standard,SENATE DISTRICT 024,Challenger,Energy & Natural Resources
8656,168206,23421108,1,1,693,6,3,2014,150,2,Lost,"CHOI, PETER",Lost-General,Democratic,Standard,SENATE DISTRICT 024,Challenger,"Finance, Insurance & Real Estate"
8657,168207,2322930,1,1,693,6,2,2014,368722,1,Won,"DE LEON, KEVIN",Won-General,Democratic,Standard,SENATE DISTRICT 024,Incumbent,"Finance, Insurance & Real Estate"
8658,168207,2322930,1,1,693,8,2,2014,299091,1,Won,"DE LEON, KEVIN",Won-General,Democratic,Standard,SENATE DISTRICT 024,Incumbent,Health
8659,168207,2322930,1,1,693,5,2,2014,181900,1,Won,"DE LEON, KEVIN",Won-General,Democratic,Standard,SENATE DISTRICT 024,Incumbent,Energy & Natural Resources
8660,168207,2322930,1,1,693,2,2,2014,60750,1,Won,"DE LEON, KEVIN",Won-General,Democratic,Standard,SENATE DISTRICT 024,Incumbent,Construction
8661,168207,2322930,1,1,693,4,2,2014,2000,1,Won,"DE LEON, KEVIN",Won-General,Democratic,Standard,SENATE DISTRICT 024,Incumbent,Defense
8662,168209,23421111,1,1,695,6,1,2014,179110,1,Won,"ALLEN, BEN",Won-General,Democratic,Standard,SENATE DISTRICT 026,Open,"Finance, Insurance & Real Estate"
8663,168209,23421111,1,1,695,8,1,2014,66250,1,Won,"ALLEN, BEN",Won-General,Democratic,Standard,SENATE DISTRICT 026,Open,Health
8664,168209,23421111,1,1,695,2,1,2014,17200,1,Won,"ALLEN, BEN",Won-General,Democratic,Standard,SENATE DISTRICT 026,Open,Construction
8665,168209,23421111,1,1,695,5,1,2014,16277,1,Won,"ALLEN, BEN",Won-General,Democratic,Standard,SENATE DISTRICT 026,Open,Energy & Natural Resources
8666,168210,23421112,1,1,695,6,1,2014,150,2,Lost,"APPELQUIST, BARBI S",Lost-Top Two Primary,Democratic,Standard,SENATE DISTRICT 026,Open,"Finance, Insurance & Real Estate"
8667,168211,6503431,1,1,695,6,1,2014,11800,2,Lost,"BUTLER, BETSY",Lost-Top Two Primary,Democratic,Standard,SENATE DISTRICT 026,Open,"Finance, Insurance & Real Estate"
8668,168211,6503431,1,1,695,8,1,2014,9550,2,Lost,"BUTLER, BETSY",Lost-Top Two Primary,Democratic,Standard,SENATE DISTRICT 026,Open,Health
8669,168211,6503431,1,1,695,2,1,2014,250,2,Lost,"BUTLER, BETSY",Lost-Top Two Primary,Democratic,Standard,SENATE DISTRICT 026,Open,Construction
8670,168212,23421114,1,1,695,6,1,2014,47275,2,Lost,"FLUKE, SANDRA",Lost-General,Democratic,Standard,SENATE DISTRICT 026,Open,"Finance, Insurance & Real Estate"
8671,168212,23421114,1,1,695,8,1,2014,35717,2,Lost,"FLUKE, SANDRA",Lost-General,Democratic,Standard,SENATE DISTRICT 026,Open,Health
8672,168212,23421114,1,1,695,5,1,2014,8100,2,Lost,"FLUKE, SANDRA",Lost-General,Democratic,Standard,SENATE DISTRICT 026,Open,Energy & Natural Resources
8673,168212,23421114,1,1,695,2,1,2014,4456,2,Lost,"FLUKE, SANDRA",Lost-General,Democratic,Standard,SENATE DISTRICT 026,Open,Construction
8674,168212,23421114,1,1,695,4,1,2014,425,2,Lost,"FLUKE, SANDRA",Lost-General,Democratic,Standard,SENATE DISTRICT 026,Open,Defense
8675,168213,191236,1,1,695,6,1,2014,28950,2,Lost,"HOWORTH, AMY",Lost-Top Two Primary,Democratic,Standard,SENATE DISTRICT 026,Open,"Finance, Insurance & Real Estate"
8676,168213,191236,1,1,695,8,1,2014,5250,2,Lost,"HOWORTH, AMY",Lost-Top Two Primary,Democratic,Standard,SENATE DISTRICT 026,Open,Health
8677,168213,191236,1,1,695,2,1,2014,1450,2,Lost,"HOWORTH, AMY",Lost-Top Two Primary,Democratic,Standard,SENATE DISTRICT 026,Open,Construction
8678,168213,191236,1,1,695,5,1,2014,200,2,Lost,"HOWORTH, AMY",Lost-Top Two Primary,Democratic,Standard,SENATE DISTRICT 026,Open,Energy & Natural Resources
8679,168214,16944034,1,1,695,8,1,2014,98680,2,Lost,"IMBASCIANI, VITO D",Lost-Top Two Primary,Democratic,Standard,SENATE DISTRICT 026,Open,Health
8680,168214,16944034,1,1,695,6,1,2014,19250,2,Lost,"IMBASCIANI, VITO D",Lost-Top Two Primary,Democratic,Standard,SENATE DISTRICT 026,Open,"Finance, Insurance & Real Estate"
8681,168215,23421116,1,1,695,6,1,2014,200,2,Lost,"VERRONE, PATRIC M",Lost-Top Two Primary,Democratic,Standard,SENATE DISTRICT 026,Open,"Finance, Insurance & Real Estate"
8682,168216,17786464,3,1,695,6,1,2014,2500,2,Lost,"STODDER, SETH",Lost-Top Two Primary,Third-Party,Standard,SENATE DISTRICT 026,Open,"Finance, Insurance & Real Estate"
8683,168220,6601202,2,1,697,6,1,2014,128700,2,Lost,"GARCIA, BONNIE",Lost-General,Republican,Standard,SENATE DISTRICT 028,Open,"Finance, Insurance & Real Estate"
8684,168220,6601202,2,1,697,8,1,2014,50834,2,Lost,"GARCIA, BONNIE",Lost-General,Republican,Standard,SENATE DISTRICT 028,Open,Health
8685,168220,6601202,2,1,697,5,1,2014,41800,2,Lost,"GARCIA, BONNIE",Lost-General,Republican,Standard,SENATE DISTRICT 028,Open,Energy & Natural Resources
8686,168220,6601202,2,1,697,2,1,2014,35200,2,Lost,"GARCIA, BONNIE",Lost-General,Republican,Standard,SENATE DISTRICT 028,Open,Construction
8687,168221,414219,2,1,697,6,1,2014,5350,2,Lost,"MILLER, GLENN A",Lost-Top Two Primary,Republican,Standard,SENATE DISTRICT 028,Open,"Finance, Insurance & Real Estate"
8688,168221,414219,2,1,697,5,1,2014,3000,2,Lost,"MILLER, GLENN A",Lost-Top Two Primary,Republican,Standard,SENATE DISTRICT 028,Open,Energy & Natural Resources
8689,168221,414219,2,1,697,8,1,2014,850,2,Lost,"MILLER, GLENN A",Lost-Top Two Primary,Republican,Standard,SENATE DISTRICT 028,Open,Health
8690,168221,414219,2,1,697,2,1,2014,750,2,Lost,"MILLER, GLENN A",Lost-Top Two Primary,Republican,Standard,SENATE DISTRICT 028,Open,Construction
8691,168222,6668573,2,1,697,8,1,2014,21500,1,Won,"STONE, JEFF",Won-General,Republican,Standard,SENATE DISTRICT 028,Open,Health
8692,168222,6668573,2,1,697,5,1,2014,18399,1,Won,"STONE, JEFF",Won-General,Republican,Standard,SENATE DISTRICT 028,Open,Energy & Natural Resources
8693,168222,6668573,2,1,697,2,1,2014,15748,1,Won,"STONE, JEFF",Won-General,Republican,Standard,SENATE DISTRICT 028,Open,Construction
8694,168222,6668573,2,1,697,6,1,2014,13300,1,Won,"STONE, JEFF",Won-General,Republican,Standard,SENATE DISTRICT 028,Open,"Finance, Insurance & Real Estate"
8695,168224,1322026,1,1,699,8,2,2014,66450,1,Won,"MITCHELL, HOLLY J",Won-General,Democratic,Standard,SENATE DISTRICT 030,Incumbent,Health
8696,168224,1322026,1,1,699,6,2,2014,64200,1,Won,"MITCHELL, HOLLY J",Won-General,Democratic,Standard,SENATE DISTRICT 030,Incumbent,"Finance, Insurance & Real Estate"
8697,168224,1322026,1,1,699,5,2,2014,15100,1,Won,"MITCHELL, HOLLY J",Won-General,Democratic,Standard,SENATE DISTRICT 030,Incumbent,Energy & Natural Resources
8698,168226,23421126,1,1,701,8,1,2014,750,2,Lost,"HAVICE, SALLY MORALES",Lost-Top Two Primary,Democratic,Standard,SENATE DISTRICT 032,Open,Health
8699,168227,13008740,1,1,701,8,1,2014,51900,1,Won,"MENDOZA, TONY",Won-General,Democratic,Standard,SENATE DISTRICT 032,Open,Health
8700,168227,13008740,1,1,701,6,1,2014,45206,1,Won,"MENDOZA, TONY",Won-General,Democratic,Standard,SENATE DISTRICT 032,Open,"Finance, Insurance & Real Estate"
8701,168227,13008740,1,1,701,5,1,2014,33877,1,Won,"MENDOZA, TONY",Won-General,Democratic,Standard,SENATE DISTRICT 032,Open,Energy & Natural Resources
8702,168227,13008740,1,1,701,2,1,2014,10200,1,Won,"MENDOZA, TONY",Won-General,Democratic,Standard,SENATE DISTRICT 032,Open,Construction
8703,168229,11741596,2,1,701,6,1,2014,53337,2,Lost,"GUERRA, MARIO A",Lost-General,Republican,Standard,SENATE DISTRICT 032,Open,"Finance, Insurance & Real Estate"
8704,168229,11741596,2,1,701,8,1,2014,15400,2,Lost,"GUERRA, MARIO A",Lost-General,Republican,Standard,SENATE DISTRICT 032,Open,Health
8705,168229,11741596,2,1,701,2,1,2014,14600,2,Lost,"GUERRA, MARIO A",Lost-General,Republican,Standard,SENATE DISTRICT 032,Open,Construction
8706,168229,11741596,2,1,701,5,1,2014,1300,2,Lost,"GUERRA, MARIO A",Lost-General,Republican,Standard,SENATE DISTRICT 032,Open,Energy & Natural Resources
8707,168229,11741596,2,1,701,4,1,2014,500,2,Lost,"GUERRA, MARIO A",Lost-General,Republican,Standard,SENATE DISTRICT 032,Open,Defense
8708,168230,22144,1,1,703,6,1,2014,122025,2,Lost,"SOLORIO, JOSE",Lost-General,Democratic,Standard,SENATE DISTRICT 034,Open,"Finance, Insurance & Real Estate"
8709,168230,22144,1,1,703,8,1,2014,96011,2,Lost,"SOLORIO, JOSE",Lost-General,Democratic,Standard,SENATE DISTRICT 034,Open,Health
8710,168230,22144,1,1,703,5,1,2014,23150,2,Lost,"SOLORIO, JOSE",Lost-General,Democratic,Standard,SENATE DISTRICT 034,Open,Energy & Natural Resources
8711,168230,22144,1,1,703,2,1,2014,16200,2,Lost,"SOLORIO, JOSE",Lost-General,Democratic,Standard,SENATE DISTRICT 034,Open,Construction
8712,168230,22144,1,1,703,4,1,2014,2000,2,Lost,"SOLORIO, JOSE",Lost-General,Democratic,Standard,SENATE DISTRICT 034,Open,Defense
8713,168231,1272718,2,1,703,6,1,2014,178250,1,Won,"NGUYEN, JANET",Won-General,Republican,Standard,SENATE DISTRICT 034,Open,"Finance, Insurance & Real Estate"
8714,168231,1272718,2,1,703,2,1,2014,47148,1,Won,"NGUYEN, JANET",Won-General,Republican,Standard,SENATE DISTRICT 034,Open,Construction
8715,168231,1272718,2,1,703,8,1,2014,38801,1,Won,"NGUYEN, JANET",Won-General,Republican,Standard,SENATE DISTRICT 034,Open,Health
8716,168231,1272718,2,1,703,5,1,2014,37350,1,Won,"NGUYEN, JANET",Won-General,Republican,Standard,SENATE DISTRICT 034,Open,Energy & Natural Resources
8717,168231,1272718,2,1,703,4,1,2014,4300,1,Won,"NGUYEN, JANET",Won-General,Republican,Standard,SENATE DISTRICT 034,Open,Defense
8718,168233,11022372,2,1,705,6,1,2014,68266,1,Won,"BATES, PATRICIA C (PAT)",Won-General,Republican,Standard,SENATE DISTRICT 036,Open,"Finance, Insurance & Real Estate"
8719,168233,11022372,2,1,705,8,1,2014,18650,1,Won,"BATES, PATRICIA C (PAT)",Won-General,Republican,Standard,SENATE DISTRICT 036,Open,Health
8720,168233,11022372,2,1,705,5,1,2014,18600,1,Won,"BATES, PATRICIA C (PAT)",Won-General,Republican,Standard,SENATE DISTRICT 036,Open,Energy & Natural Resources
8721,168233,11022372,2,1,705,2,1,2014,14959,1,Won,"BATES, PATRICIA C (PAT)",Won-General,Republican,Standard,SENATE DISTRICT 036,Open,Construction
8722,168235,493316,2,1,707,6,2,2014,170161,1,Won,"ANDERSON, JOEL",Won-General,Republican,Standard,SENATE DISTRICT 038,Incumbent,"Finance, Insurance & Real Estate"
8723,168235,493316,2,1,707,8,2,2014,144389,1,Won,"ANDERSON, JOEL",Won-General,Republican,Standard,SENATE DISTRICT 038,Incumbent,Health
8724,168235,493316,2,1,707,5,2,2014,39950,1,Won,"ANDERSON, JOEL",Won-General,Republican,Standard,SENATE DISTRICT 038,Incumbent,Energy & Natural Resources
8725,168235,493316,2,1,707,2,2,2014,12100,1,Won,"ANDERSON, JOEL",Won-General,Republican,Standard,SENATE DISTRICT 038,Incumbent,Construction
8726,168237,654343,1,1,709,6,2,2014,87850,1,Won,"HUESO, BEN",Won-General,Democratic,Standard,SENATE DISTRICT 040,Incumbent,"Finance, Insurance & Real Estate"
8727,168237,654343,1,1,709,5,2,2014,37700,1,Won,"HUESO, BEN",Won-General,Democratic,Standard,SENATE DISTRICT 040,Incumbent,Energy & Natural Resources
8728,168237,654343,1,1,709,8,2,2014,35200,1,Won,"HUESO, BEN",Won-General,Democratic,Standard,SENATE DISTRICT 040,Incumbent,Health
8729,168237,654343,1,1,709,2,2,2014,5500,1,Won,"HUESO, BEN",Won-General,Democratic,Standard,SENATE DISTRICT 040,Incumbent,Construction
8730,168239,13008404,2,1,590,6,2,2014,62850,1,Won,"DAHLE, BRIAN",Won-General,Republican,Standard,ASSEMBLY DISTRICT 001,Incumbent,"Finance, Insurance & Real Estate"
8731,168239,13008404,2,1,590,5,2,2014,42150,1,Won,"DAHLE, BRIAN",Won-General,Republican,Standard,ASSEMBLY DISTRICT 001,Incumbent,Energy & Natural Resources
8732,168239,13008404,2,1,590,8,2,2014,25650,1,Won,"DAHLE, BRIAN",Won-General,Republican,Standard,ASSEMBLY DISTRICT 001,Incumbent,Health
8733,168239,13008404,2,1,590,2,2,2014,12250,1,Won,"DAHLE, BRIAN",Won-General,Republican,Standard,ASSEMBLY DISTRICT 001,Incumbent,Construction
8734,168240,23421137,1,1,591,6,1,2014,2000,2,Lost,"LOWRY, JOHN",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 002,Open,"Finance, Insurance & Real Estate"
8735,168240,23421137,1,1,591,2,1,2014,1000,2,Lost,"LOWRY, JOHN",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 002,Open,Construction
8736,168241,90105,1,1,591,8,1,2014,109481,1,Won,"WOOD, JIM",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 002,Open,Health
8737,168241,90105,1,1,591,6,1,2014,67200,1,Won,"WOOD, JIM",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 002,Open,"Finance, Insurance & Real Estate"
8738,168241,90105,1,1,591,5,1,2014,25279,1,Won,"WOOD, JIM",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 002,Open,Energy & Natural Resources
8739,168241,90105,1,1,591,2,1,2014,11800,1,Won,"WOOD, JIM",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 002,Open,Construction
8740,168244,17657362,1,1,592,6,1,2014,100,2,Lost,"REED, JAMES EDWARD (JIM)",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 003,Open,"Finance, Insurance & Real Estate"
8741,168244,17657362,1,1,592,8,1,2014,100,2,Lost,"REED, JAMES EDWARD (JIM)",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 003,Open,Health
8742,168245,23421142,2,1,592,6,1,2014,39295,1,Won,"GALLAGHER, JAMES",Won-General,Republican,Standard,ASSEMBLY DISTRICT 003,Open,"Finance, Insurance & Real Estate"
8743,168245,23421142,2,1,592,5,1,2014,19080,1,Won,"GALLAGHER, JAMES",Won-General,Republican,Standard,ASSEMBLY DISTRICT 003,Open,Energy & Natural Resources
8744,168245,23421142,2,1,592,2,1,2014,11000,1,Won,"GALLAGHER, JAMES",Won-General,Republican,Standard,ASSEMBLY DISTRICT 003,Open,Construction
8745,168245,23421142,2,1,592,8,1,2014,7700,1,Won,"GALLAGHER, JAMES",Won-General,Republican,Standard,ASSEMBLY DISTRICT 003,Open,Health
8746,168246,247341,2,1,592,5,1,2014,750,2,Lost,"SCHOHR, RYAN D",Lost-Top Two Primary,Republican,Standard,ASSEMBLY DISTRICT 003,Open,Energy & Natural Resources
8747,168246,247341,2,1,592,8,1,2014,500,2,Lost,"SCHOHR, RYAN D",Lost-Top Two Primary,Republican,Standard,ASSEMBLY DISTRICT 003,Open,Health
8748,168246,247341,2,1,592,6,1,2014,300,2,Lost,"SCHOHR, RYAN D",Lost-Top Two Primary,Republican,Standard,ASSEMBLY DISTRICT 003,Open,"Finance, Insurance & Real Estate"
8749,168247,18694309,1,1,593,6,1,2014,115950,1,Won,"DODD, BILL",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 004,Open,"Finance, Insurance & Real Estate"
8750,168247,18694309,1,1,593,8,1,2014,46359,1,Won,"DODD, BILL",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 004,Open,Health
8751,168247,18694309,1,1,593,5,1,2014,25557,1,Won,"DODD, BILL",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 004,Open,Energy & Natural Resources
8752,168247,18694309,1,1,593,2,1,2014,22250,1,Won,"DODD, BILL",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 004,Open,Construction
8753,168248,23421144,1,1,593,6,1,2014,12550,2,Lost,"KROVOZA, JOE",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 004,Open,"Finance, Insurance & Real Estate"
8754,168248,23421144,1,1,593,5,1,2014,9550,2,Lost,"KROVOZA, JOE",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 004,Open,Energy & Natural Resources
8755,168248,23421144,1,1,593,8,1,2014,2825,2,Lost,"KROVOZA, JOE",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 004,Open,Health
8756,168248,23421144,1,1,593,2,1,2014,100,2,Lost,"KROVOZA, JOE",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 004,Open,Construction
8757,168251,13008413,2,1,593,6,1,2014,100,2,Lost,"SCHAUPP, CHARLES EUGENE (CHARLIE)",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 004,Open,"Finance, Insurance & Real Estate"
8758,168252,13008441,2,1,594,6,2,2014,82300,1,Won,"BIGELOW, FRANK",Won-General,Republican,Standard,ASSEMBLY DISTRICT 005,Incumbent,"Finance, Insurance & Real Estate"
8759,168252,13008441,2,1,594,5,2,2014,47950,1,Won,"BIGELOW, FRANK",Won-General,Republican,Standard,ASSEMBLY DISTRICT 005,Incumbent,Energy & Natural Resources
8760,168252,13008441,2,1,594,8,2,2014,44025,1,Won,"BIGELOW, FRANK",Won-General,Republican,Standard,ASSEMBLY DISTRICT 005,Incumbent,Health
8761,168252,13008441,2,1,594,2,2,2014,11800,1,Won,"BIGELOW, FRANK",Won-General,Republican,Standard,ASSEMBLY DISTRICT 005,Incumbent,Construction
8762,168254,6699813,2,1,595,6,2,2014,104003,1,Won,"GAINES, BETH B",Won-General,Republican,Standard,ASSEMBLY DISTRICT 006,Incumbent,"Finance, Insurance & Real Estate"
8763,168254,6699813,2,1,595,5,2,2014,35550,1,Won,"GAINES, BETH B",Won-General,Republican,Standard,ASSEMBLY DISTRICT 006,Incumbent,Energy & Natural Resources
8764,168254,6699813,2,1,595,8,2,2014,18525,1,Won,"GAINES, BETH B",Won-General,Republican,Standard,ASSEMBLY DISTRICT 006,Incumbent,Health
8765,168254,6699813,2,1,595,2,2,2014,11647,1,Won,"GAINES, BETH B",Won-General,Republican,Standard,ASSEMBLY DISTRICT 006,Incumbent,Construction
8766,168254,6699813,2,1,595,4,2,2014,500,1,Won,"GAINES, BETH B",Won-General,Republican,Standard,ASSEMBLY DISTRICT 006,Incumbent,Defense
8767,168255,19397506,1,1,596,6,1,2014,47599,2,Lost,"COHN, STEVE M",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 007,Open,"Finance, Insurance & Real Estate"
8768,168255,19397506,1,1,596,2,1,2014,19231,2,Lost,"COHN, STEVE M",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 007,Open,Construction
8769,168255,19397506,1,1,596,8,1,2014,13725,2,Lost,"COHN, STEVE M",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 007,Open,Health
8770,168255,19397506,1,1,596,5,1,2014,7049,2,Lost,"COHN, STEVE M",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 007,Open,Energy & Natural Resources
8771,168256,772566,1,1,596,6,1,2014,10350,2,Lost,"JOHANNESSEN, MARK",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 007,Open,"Finance, Insurance & Real Estate"
8772,168256,772566,1,1,596,2,1,2014,5250,2,Lost,"JOHANNESSEN, MARK",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 007,Open,Construction
8773,168256,772566,1,1,596,8,1,2014,2500,2,Lost,"JOHANNESSEN, MARK",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 007,Open,Health
8774,168256,772566,1,1,596,5,1,2014,650,2,Lost,"JOHANNESSEN, MARK",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 007,Open,Energy & Natural Resources
8775,168257,13008471,1,1,596,6,1,2014,56700,1,Won,"MCCARTY, KEVIN",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 007,Open,"Finance, Insurance & Real Estate"
8776,168257,13008471,1,1,596,8,1,2014,28200,1,Won,"MCCARTY, KEVIN",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 007,Open,Health
8777,168257,13008471,1,1,596,5,1,2014,13255,1,Won,"MCCARTY, KEVIN",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 007,Open,Energy & Natural Resources
8778,168257,13008471,1,1,596,2,1,2014,7000,1,Won,"MCCARTY, KEVIN",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 007,Open,Construction
8779,168257,13008471,1,1,596,4,1,2014,100,1,Won,"MCCARTY, KEVIN",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 007,Open,Defense
8780,168260,717012,1,1,597,6,2,2014,171077,1,Won,"COOLEY, KEN",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 008,Incumbent,"Finance, Insurance & Real Estate"
8781,168260,717012,1,1,597,8,2,2014,54385,1,Won,"COOLEY, KEN",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 008,Incumbent,Health
8782,168260,717012,1,1,597,5,2,2014,47000,1,Won,"COOLEY, KEN",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 008,Incumbent,Energy & Natural Resources
8783,168260,717012,1,1,597,2,2,2014,10850,1,Won,"COOLEY, KEN",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 008,Incumbent,Construction
8784,168261,23421157,2,1,597,8,3,2014,550,2,Lost,"HAALAND, DOUGLAS",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 008,Challenger,Health
8785,168261,23421157,2,1,597,6,3,2014,300,2,Lost,"HAALAND, DOUGLAS",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 008,Challenger,"Finance, Insurance & Real Estate"
8786,168263,23421159,1,1,598,6,1,2014,61080,1,Won,"COOPER, JIM",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 009,Open,"Finance, Insurance & Real Estate"
8787,168263,23421159,1,1,598,8,1,2014,43200,1,Won,"COOPER, JIM",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 009,Open,Health
8788,168263,23421159,1,1,598,5,1,2014,38101,1,Won,"COOPER, JIM",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 009,Open,Energy & Natural Resources
8789,168263,23421159,1,1,598,2,1,2014,8798,1,Won,"COOPER, JIM",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 009,Open,Construction
8790,168264,85452,1,1,598,6,1,2014,19850,2,Lost,"FONG, DARRELL R",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 009,Open,"Finance, Insurance & Real Estate"
8791,168264,85452,1,1,598,2,1,2014,12700,2,Lost,"FONG, DARRELL R",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 009,Open,Construction
8792,168264,85452,1,1,598,8,1,2014,11599,2,Lost,"FONG, DARRELL R",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 009,Open,Health
8793,168264,85452,1,1,598,5,1,2014,3550,2,Lost,"FONG, DARRELL R",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 009,Open,Energy & Natural Resources
8794,168265,23421161,1,1,598,8,1,2014,600,2,Lost,"RODRIGUEZ-SURUKI, DIANA",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 009,Open,Health
8795,168265,23421161,1,1,598,6,1,2014,200,2,Lost,"RODRIGUEZ-SURUKI, DIANA",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 009,Open,"Finance, Insurance & Real Estate"
8796,168267,23421163,2,1,598,6,1,2014,35,2,Lost,"MARTIN, MANUEL J",Lost-Top Two Primary,Republican,Standard,ASSEMBLY DISTRICT 009,Open,"Finance, Insurance & Real Estate"
8797,168268,23421164,1,1,599,8,3,2014,12400,2,Lost,"CARLSTROM, ERIN",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 010,Challenger,Health
8798,168268,23421164,1,1,599,5,3,2014,950,2,Lost,"CARLSTROM, ERIN",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 010,Challenger,Energy & Natural Resources
8799,168268,23421164,1,1,599,6,3,2014,500,2,Lost,"CARLSTROM, ERIN",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 010,Challenger,"Finance, Insurance & Real Estate"
8800,168269,114796,1,1,599,2,3,2014,1000,2,Lost,"CONTI, DIANA M",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 010,Challenger,Construction
8801,168269,114796,1,1,599,8,3,2014,500,2,Lost,"CONTI, DIANA M",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 010,Challenger,Health
8802,168271,779330,1,1,599,6,2,2014,183573,1,Won,"LEVINE, MARC",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 010,Incumbent,"Finance, Insurance & Real Estate"
8803,168271,779330,1,1,599,8,2,2014,50675,1,Won,"LEVINE, MARC",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 010,Incumbent,Health
